Date,Open,High,Low,Close,Volume,Market Cap
"Aug 25, 2017",0.019036,0.020497,0.018367,0.020497,"6,734,260","212,806,000"
"Aug 24, 2017",0.020465,0.021513,0.01851,0.019024,"9,530,830","228,611,000"
"Aug 23, 2017",0.021459,0.023979,0.019393,0.020223,"25,240,300","239,479,000"
"Aug 22, 2017",0.01966,0.021753,0.016734,0.021624,"18,062,400","219,050,000"
"Aug 21, 2017",0.017669,0.020365,0.017092,0.019753,"9,391,270","195,916,000"
"Aug 20, 2017",0.016481,0.018387,0.016148,0.017631,"7,276,760","182,687,000"
"Aug 19, 2017",0.016862,0.017201,0.01555,0.016513,"4,290,190","186,374,000"
"Aug 18, 2017",0.017326,0.017585,0.016572,0.016842,"4,253,200","191,461,000"
"Aug 17, 2017",0.017715,0.018239,0.016865,0.017327,"7,228,100","195,588,000"
"Aug 16, 2017",0.017378,0.018562,0.017127,0.017702,"8,427,430","191,837,000"
"Aug 15, 2017",0.017605,0.018891,0.016068,0.017433,"15,330,000","194,212,000"
"Aug 14, 2017",0.018313,0.01921,0.01682,0.017622,"9,974,570","201,960,000"
"Aug 13, 2017",0.020234,0.020234,0.017237,0.01825,"18,070,400","223,033,000"
"Aug 12, 2017",0.0214,0.022192,0.019601,0.020217,"8,536,080","235,813,000"
"Aug 11, 2017",0.02194,0.022304,0.020751,0.02148,"6,968,740","241,679,000"
"Aug 10, 2017",0.022993,0.02345,0.021993,0.022007,"5,144,750","253,129,000"
"Aug 09, 2017",0.023813,0.024613,0.021601,0.022996,"9,943,390","261,957,000"
"Aug 08, 2017",0.0223,0.023737,0.021703,0.023737,"8,748,670","244,457,000"
"Aug 07, 2017",0.022697,0.02305,0.021222,0.022195,"10,141,400","248,695,000"
"Aug 06, 2017",0.023835,0.024723,0.022618,0.022701,"11,789,300","261,044,000"
"Aug 05, 2017",0.0228,0.026538,0.021051,0.023984,"28,582,700","249,620,000"
"Aug 04, 2017",0.018846,0.022411,0.018597,0.022241,"14,348,900","206,288,000"
"Aug 03, 2017",0.018313,0.018981,0.018207,0.01886,"3,565,840","198,503,000"
"Aug 02, 2017",0.017906,0.019188,0.017527,0.018413,"8,405,370","193,885,000"
"Aug 01, 2017",0.016102,0.017955,0.015866,0.017933,"7,577,370","174,282,000"
"Jul 31, 2017",0.015894,0.016462,0.015192,0.016095,"4,522,640","171,434,000"
"Jul 30, 2017",0.017492,0.017492,0.015922,0.015984,"3,890,430","188,601,000"
"Jul 29, 2017",0.01693,0.017447,0.015495,0.017447,"4,313,590","182,499,000"
"Jul 28, 2017",0.018419,0.018677,0.016448,0.016961,"8,881,060","198,466,000"
"Jul 27, 2017",0.018937,0.019232,0.018075,0.018322,"4,931,040","203,990,000"
"Jul 26, 2017",0.018577,0.019694,0.017651,0.018878,"7,069,110","200,071,000"
"Jul 25, 2017",0.022616,0.022909,0.017189,0.018551,"11,337,500","243,311,000"
"Jul 24, 2017",0.021671,0.02282,0.020864,0.022605,"6,419,140","233,061,000"
"Jul 23, 2017",0.022909,0.023715,0.020321,0.021769,"10,264,600","246,289,000"
"Jul 22, 2017",0.019178,0.02354,0.019144,0.022877,"16,277,000","206,136,000"
"Jul 21, 2017",0.018993,0.020628,0.018685,0.019201,"9,737,820","203,945,000"
"Jul 20, 2017",0.017338,0.020398,0.017338,0.018859,"11,307,300","186,133,000"
"Jul 19, 2017",0.018771,0.019916,0.0171,0.017256,"6,628,620","201,166,000"
"Jul 18, 2017",0.018731,0.020158,0.01781,0.018666,"9,243,940","200,557,000"
"Jul 17, 2017",0.015511,0.018935,0.015511,0.018614,"11,344,300","165,682,000"
"Jul 16, 2017",0.017577,0.018951,0.013772,0.015654,"23,584,100","187,684,000"
"Jul 15, 2017",0.016244,0.018272,0.015029,0.017618,"20,287,200","173,411,000"
"Jul 14, 2017",0.017373,0.017373,0.014969,0.016321,"12,282,200","185,269,000"
"Jul 13, 2017",0.018142,0.020118,0.015719,0.017351,"28,951,100","193,139,000"
"Jul 12, 2017",0.014322,0.017907,0.012816,0.017907,"16,361,500","151,965,000"
"Jul 11, 2017",0.014858,0.015647,0.012365,0.014518,"17,042,700","157,375,000"
"Jul 10, 2017",0.019547,0.019955,0.01397,0.015137,"10,800,400","206,559,000"
"Jul 09, 2017",0.021628,0.022491,0.019499,0.019499,"4,104,420","228,281,000"
"Jul 08, 2017",0.020423,0.021862,0.017816,0.021597,"10,411,800","215,352,000"
"Jul 07, 2017",0.025482,0.025512,0.01998,0.020415,"8,666,130","266,472,000"
"Jul 06, 2017",0.025503,0.02619,0.025194,0.025418,"3,682,330","266,509,000"
"Jul 05, 2017",0.025681,0.025858,0.024795,0.025441,"3,517,740","267,600,000"
"Jul 04, 2017",0.026169,0.02791,0.025646,0.02575,"6,393,470","272,443,000"
"Jul 03, 2017",0.025696,0.026887,0.024591,0.026266,"7,572,990","266,527,000"
"Jul 02, 2017",0.024477,0.025827,0.022372,0.025706,"11,857,600","253,559,000"
"Jul 01, 2017",0.026959,0.028074,0.023388,0.024466,"9,301,920","277,895,000"
"Jun 30, 2017",0.029028,0.029625,0.026833,0.026988,"7,756,010","296,282,000"
"Jun 29, 2017",0.031839,0.032263,0.028674,0.029039,"10,598,500","323,762,000"
"Jun 28, 2017",0.029205,0.033615,0.028027,0.031998,"17,106,400","291,560,000"
"Jun 27, 2017",0.030218,0.031348,0.024228,0.029113,"16,402,100","294,588,000"
"Jun 26, 2017",0.033454,0.035432,0.025687,0.030218,"16,853,100","326,126,000"
"Jun 25, 2017",0.038099,0.038483,0.031113,0.033373,"14,106,200","371,411,000"
"Jun 24, 2017",0.040449,0.041339,0.038154,0.03821,"6,225,160","394,317,000"
"Jun 23, 2017",0.038643,0.041846,0.038487,0.041397,"7,804,070","376,717,000"
"Jun 22, 2017",0.038317,0.03965,0.037502,0.038719,"7,197,940","373,535,000"
"Jun 21, 2017",0.039372,0.039702,0.037121,0.038124,"8,606,140","383,822,000"
"Jun 20, 2017",0.040357,0.043331,0.038141,0.039366,"22,146,100","393,419,000"
"Jun 19, 2017",0.03831,0.041273,0.038182,0.040252,"10,118,500","370,273,000"
"Jun 18, 2017",0.039137,0.039217,0.037875,0.038332,"6,462,560","378,259,000"
"Jun 17, 2017",0.037526,0.039631,0.036814,0.039251,"9,302,020","362,693,000"
"Jun 16, 2017",0.037467,0.038287,0.035686,0.037536,"7,608,740","362,124,000"
"Jun 15, 2017",0.039994,0.039994,0.032046,0.037439,"13,021,600","386,546,000"
"Jun 14, 2017",0.041905,0.044759,0.037485,0.039828,"16,478,300","405,019,000"
"Jun 13, 2017",0.039688,0.043096,0.039382,0.04186,"14,126,100","383,584,000"
"Jun 12, 2017",0.045825,0.047296,0.037441,0.039988,"14,843,000","442,903,000"
"Jun 11, 2017",0.042751,0.046864,0.041732,0.045915,"18,273,600","413,186,000"
"Jun 10, 2017",0.047365,0.047856,0.042224,0.042866,"22,225,600","457,775,000"
"Jun 09, 2017",0.05033,0.052061,0.0466,0.047356,"27,987,400","486,440,000"
"Jun 08, 2017",0.046835,0.056739,0.045391,0.05042,"69,077,400","452,663,000"
"Jun 07, 2017",0.045483,0.053941,0.045153,0.047098,"50,180,500","439,598,000"
"Jun 06, 2017",0.041515,0.046595,0.039044,0.045407,"27,300,600","401,239,000"
"Jun 05, 2017",0.039833,0.043131,0.039588,0.041507,"16,897,100","384,981,000"
"Jun 04, 2017",0.038989,0.040565,0.036989,0.039989,"11,654,400","376,823,000"
"Jun 03, 2017",0.040042,0.041036,0.037445,0.039294,"14,987,500","387,003,000"
"Jun 02, 2017",0.043191,0.043705,0.038478,0.040226,"15,282,100","417,434,000"
"Jun 01, 2017",0.034424,0.044108,0.034347,0.043069,"46,517,700","332,674,000"
"May 31, 2017",0.0308,0.035262,0.029765,0.034273,"20,809,500","297,641,000"
"May 30, 2017",0.036753,0.038143,0.030931,0.031009,"15,039,500","355,173,000"
"May 29, 2017",0.035289,0.038677,0.033736,0.037044,"14,856,200","341,020,000"
"May 28, 2017",0.033198,0.039951,0.030864,0.035364,"22,760,700","319,531,000"
"May 27, 2017",0.040732,0.043088,0.023228,0.033024,"34,650,400","392,052,000"
"May 26, 2017",0.039485,0.052619,0.036826,0.041065,"29,999,000","380,046,000"
"May 25, 2017",0.050931,0.05121,0.039599,0.040021,"38,523,600","490,217,000"
"May 24, 2017",0.055403,0.058619,0.0489,0.051364,"33,639,600","533,257,000"
"May 23, 2017",0.051216,0.057882,0.050558,0.0555,"27,316,000","492,950,000"
"May 22, 2017",0.062549,0.06491,0.046861,0.051003,"51,927,100","602,024,000"
"May 21, 2017",0.053996,0.067443,0.052949,0.060843,"68,217,900","516,464,000"
"May 20, 2017",0.049562,0.054898,0.049562,0.053888,"28,521,900","474,053,000"
"May 19, 2017",0.046302,0.055402,0.045009,0.049577,"43,101,100","442,621,000"
"May 18, 2017",0.048089,0.048857,0.042866,0.04627,"32,403,600","459,646,000"
"May 17, 2017",0.049946,0.054295,0.039446,0.048568,"62,153,000","477,352,000"
"May 16, 2017",0.043404,0.05166,0.043404,0.049368,"88,963,700","414,824,000"
"May 15, 2017",0.038588,0.043638,0.037598,0.043552,"45,247,300","368,128,000"
"May 14, 2017",0.037482,0.041151,0.03652,0.038648,"24,580,000","357,571,000"
"May 13, 2017",0.039963,0.041415,0.031632,0.037586,"38,550,000","381,237,000"
"May 12, 2017",0.037228,0.046143,0.036248,0.040706,"82,480,400","355,144,000"
"May 11, 2017",0.031073,0.043411,0.026957,0.036203,"78,875,500","296,425,000"
"May 10, 2017",0.028423,0.036855,0.027191,0.031376,"56,635,600","271,140,000"
"May 09, 2017",0.039671,0.04318,0.022391,0.027647,"102,791,000","378,440,000"
"May 08, 2017",0.043297,0.054733,0.031139,0.03988,"235,721,000","403,409,000"
"May 07, 2017",0.021414,0.062327,0.018637,0.043984,"280,845,000","199,521,000"
"May 06, 2017",0.010784,0.022215,0.010784,0.021344,"106,770,000","100,476,000"
"May 05, 2017",0.006623,0.013567,0.006564,0.010877,"61,331,300","61,711,300"
"May 04, 2017",0.005198,0.00696,0.005174,0.006628,"9,005,050","48,432,800"
"May 03, 2017",0.004816,0.005252,0.004525,0.005197,"3,243,780","44,873,600"
"May 02, 2017",0.005153,0.005373,0.004428,0.004834,"3,915,940","48,009,000"
"May 01, 2017",0.004835,0.005805,0.004654,0.005138,"6,020,040","45,049,600"
"Apr 30, 2017",0.004975,0.005379,0.004785,0.00484,"4,071,450","46,349,100"
"Apr 29, 2017",0.004532,0.005105,0.004427,0.004971,"3,841,410","42,227,300"
"Apr 28, 2017",0.003971,0.004633,0.003965,0.004551,"3,809,910","36,998,100"
"Apr 27, 2017",0.003839,0.003982,0.003825,0.00397,"1,146,270","35,766,700"
"Apr 26, 2017",0.003805,0.00407,0.003749,0.003835,"1,690,360","35,452,800"
"Apr 25, 2017",0.003849,0.003887,0.003761,0.003808,"964,780","35,863,900"
"Apr 24, 2017",0.003521,0.003959,0.003503,0.00384,"1,869,950","32,805,200"
"Apr 23, 2017",0.003484,0.003534,0.003443,0.003506,"455,599","32,460,900"
"Apr 22, 2017",0.003465,0.003553,0.003465,0.003506,"562,394","32,279,900"
"Apr 21, 2017",0.003365,0.003496,0.003319,0.003466,"832,714","31,349,100"
"Apr 20, 2017",0.003554,0.003692,0.003274,0.003368,"1,480,220","33,117,900"
"Apr 19, 2017",0.00373,0.003746,0.003514,0.003574,"1,247,360","34,749,200"
"Apr 18, 2017",0.003582,0.003718,0.003398,0.003706,"1,311,170","33,376,300"
"Apr 17, 2017",0.003757,0.003799,0.003432,0.003555,"2,006,350","35,001,800"
"Apr 16, 2017",0.003389,0.003892,0.003313,0.003737,"2,437,240","31,579,100"
"Apr 15, 2017",0.003129,0.003387,0.003065,0.003385,"997,774","29,154,800"
"Apr 14, 2017",0.003077,0.003266,0.003004,0.003128,"1,618,350","28,657,400"
"Apr 13, 2017",0.003021,0.003099,0.002976,0.00306,"940,308","28,128,200"
"Apr 12, 2017",0.002768,0.003166,0.002766,0.003036,"1,672,850","25,068,200"
"Apr 11, 2017",0.002808,0.00282,0.002743,0.002782,"464,053","25,429,600"
"Apr 10, 2017",0.002752,0.002826,0.002671,0.002788,"584,656","24,924,900"
"Apr 09, 2017",0.00291,0.002939,0.002701,0.002745,"1,153,510","26,356,300"
"Apr 08, 2017",0.002746,0.003078,0.002724,0.00292,"1,112,600","24,869,500"
"Apr 07, 2017",0.002808,0.002945,0.002646,0.002767,"2,167,870","19,799,100"
"Apr 06, 2017",0.00314,0.00339,0.002754,0.002824,"1,977,700","22,141,500"
"Apr 05, 2017",0.003006,0.003481,0.002945,0.003131,"2,314,330","21,195,500"
"Apr 04, 2017",0.003152,0.003338,0.002826,0.003046,"2,078,250","22,227,000"
"Apr 03, 2017",0.004118,0.004982,0.002914,0.003124,"7,365,010","29,039,100"
"Apr 02, 2017",0.002607,0.004285,0.002513,0.004183,"9,856,240","18,385,800"
"Apr 01, 2017",0.002349,0.00271,0.00232,0.002631,"1,708,130","16,425,600"
"Mar 31, 2017",0.00227,0.002741,0.002169,0.002356,"3,674,930","15,866,800"
"Mar 30, 2017",0.002022,0.002375,0.001983,0.002302,"1,959,610","14,363,300"
"Mar 29, 2017",0.002056,0.002108,0.001907,0.001973,"653,952","14,605,700"
"Mar 28, 2017",0.001899,0.002052,0.001899,0.002043,"570,028","13,495,400"
"Mar 27, 2017",0.002035,0.00211,0.001851,0.001892,"736,513","14,457,100"
"Mar 26, 2017",0.002009,0.002156,0.001959,0.002018,"632,107","14,275,300"
"Mar 25, 2017",0.002112,0.002168,0.001994,0.002016,"600,309","15,006,300"
"Mar 24, 2017",0.002291,0.002419,0.002091,0.002108,"1,801,530","16,279,800"
"Mar 23, 2017",0.001984,0.002251,0.001981,0.002251,"618,716","14,093,500"
"Mar 22, 2017",0.002186,0.002194,0.001944,0.001983,"432,155","15,530,800"
"Mar 21, 2017",0.00198,0.002229,0.001933,0.002187,"619,468","13,835,800"
"Mar 20, 2017",0.00192,0.002,0.001915,0.001995,"370,907","13,414,400"
"Mar 19, 2017",0.001875,0.002024,0.001843,0.001916,"433,766","13,102,600"
"Mar 18, 2017",0.00196,0.002096,0.00185,0.001877,"691,703","13,693,700"
"Mar 17, 2017",0.001952,0.002016,0.001895,0.001957,"469,909","13,641,400"
"Mar 16, 2017",0.001944,0.002,0.001861,0.00197,"447,895","13,580,400"
"Mar 15, 2017",0.001918,0.002026,0.001904,0.001953,"482,234","13,401,600"
"Mar 14, 2017",0.001965,0.001997,0.001855,0.001918,"389,076","13,732,800"
"Mar 13, 2017",0.001859,0.00206,0.001859,0.001965,"667,701","12,990,500"
"Mar 12, 2017",0.001796,0.001863,0.001796,0.001847,"352,712","12,548,100"
"Mar 11, 2017",0.001733,0.001823,0.001684,0.001788,"393,229","12,106,000"
"Mar 10, 2017",0.001784,0.00189,0.001617,0.001733,"344,787","12,464,400"
"Mar 09, 2017",0.001843,0.001893,0.001732,0.00179,"186,214","12,880,500"
"Mar 08, 2017",0.002007,0.002096,0.001803,0.001835,"310,617","14,024,100"
"Mar 07, 2017",0.001987,0.002045,0.001861,0.002011,"434,802","13,883,900"
"Mar 06, 2017",0.001732,0.001876,0.00173,0.001876,"192,854","12,099,700"
"Mar 05, 2017",0.001745,0.001782,0.001726,0.001738,"105,342","12,190,200"
"Mar 04, 2017",0.001775,0.001839,0.001743,0.001753,"104,298","12,401,900"
"Mar 03, 2017",0.001786,0.00186,0.001763,0.001763,"242,064","12,478,800"
"Mar 02, 2017",0.001731,0.001895,0.001707,0.001787,"443,801","12,094,900"
"Mar 01, 2017",0.001842,0.001872,0.001628,0.001724,"263,991","12,872,900"
"Feb 28, 2017",0.001776,0.001863,0.00177,0.001843,"73,171","12,408,500"
"Feb 27, 2017",0.00188,0.001912,0.001774,0.001774,"99,411","13,135,300"
"Feb 26, 2017",0.00188,0.001904,0.001786,0.001875,"149,964","13,139,300"
"Feb 25, 2017",0.001881,0.00191,0.001824,0.001881,"119,102","13,144,800"
"Feb 24, 2017",0.00193,0.002013,0.001834,0.001885,"186,269","13,485,100"
"Feb 23, 2017",0.00202,0.002029,0.001925,0.001927,"131,865","14,114,800"
"Feb 22, 2017",0.002008,0.002068,0.001946,0.002008,"162,748","14,033,800"
"Feb 21, 2017",0.002045,0.0021,0.001991,0.001997,"149,743","14,285,900"
"Feb 20, 2017",0.002021,0.002055,0.001999,0.002052,"62,491","14,122,700"
"Feb 19, 2017",0.002022,0.002081,0.002004,0.002014,"65,984","14,126,400"
"Feb 18, 2017",0.002093,0.002123,0.001991,0.002021,"127,180","14,627,300"
"Feb 17, 2017",0.002136,0.002174,0.002093,0.002093,"79,792","14,927,100"
"Feb 16, 2017",0.002205,0.002236,0.002131,0.002139,"112,630","15,410,300"
"Feb 15, 2017",0.002102,0.002241,0.002071,0.002224,"163,475","14,685,800"
"Feb 14, 2017",0.002069,0.002124,0.002063,0.00209,"63,693","14,458,100"
"Feb 13, 2017",0.002089,0.002149,0.002052,0.002067,"70,642","14,599,700"
"Feb 12, 2017",0.00211,0.002155,0.002068,0.00209,"64,662","14,740,700"
"Feb 11, 2017",0.002141,0.002179,0.002089,0.002111,"63,281","14,961,300"
"Feb 10, 2017",0.002157,0.002175,0.002063,0.002141,"98,448","15,071,000"
"Feb 09, 2017",0.002244,0.00232,0.002088,0.002155,"132,588","15,679,000"
"Feb 08, 2017",0.002321,0.002362,0.002235,0.002235,"135,615","16,214,400"
"Feb 07, 2017",0.002372,0.00241,0.002306,0.002319,"112,816","16,417,800"
"Feb 06, 2017",0.002351,0.002418,0.002343,0.002369,"61,960","16,273,600"
"Feb 05, 2017",0.002397,0.002422,0.00233,0.002344,"82,642","16,589,400"
"Feb 04, 2017",0.002403,0.002467,0.002369,0.002391,"64,988","16,629,700"
"Feb 03, 2017",0.002426,0.002464,0.002367,0.002399,"63,775","16,791,800"
"Feb 02, 2017",0.002362,0.002488,0.00233,0.00242,"82,584","16,351,600"
"Feb 01, 2017",0.002354,0.002414,0.002303,0.002357,"60,079","16,290,400"
"Jan 31, 2017",0.002457,0.002459,0.002264,0.002371,"154,049","17,008,100"
"Jan 30, 2017",0.002225,0.002538,0.002222,0.002458,"168,268","15,399,600"
"Jan 29, 2017",0.002192,0.002243,0.002192,0.002225,"31,416","15,175,100"
"Jan 28, 2017",0.002203,0.002265,0.002191,0.002192,"63,589","15,247,000"
"Jan 27, 2017",0.002254,0.002254,0.002159,0.002196,"106,139","15,602,800"
"Jan 26, 2017",0.002157,0.002233,0.002119,0.002197,"68,879","14,930,300"
"Jan 25, 2017",0.002234,0.002251,0.002146,0.002157,"95,889","15,465,500"
"Jan 24, 2017",0.002336,0.002336,0.002233,0.002234,"64,052","16,169,000"
"Jan 23, 2017",0.002323,0.002387,0.002279,0.002332,"84,697","16,076,200"
"Jan 22, 2017",0.002295,0.002428,0.002291,0.002336,"60,392","15,888,100"
"Jan 21, 2017",0.002371,0.002411,0.002301,0.002301,"71,722","16,411,000"
"Jan 20, 2017",0.002348,0.002528,0.002343,0.002357,"123,512","16,254,400"
"Jan 19, 2017",0.00249,0.002526,0.002265,0.002349,"136,244","17,233,400"
"Jan 18, 2017",0.002546,0.002588,0.002298,0.002481,"133,001","17,624,100"
"Jan 17, 2017",0.00238,0.002558,0.00237,0.002545,"52,442","16,475,800"
"Jan 16, 2017",0.002441,0.002483,0.002334,0.00238,"49,556","16,893,600"
"Jan 15, 2017",0.002458,0.002492,0.002377,0.002441,"50,895","17,012,400"
"Jan 14, 2017",0.002378,0.002488,0.002358,0.002472,"65,155","16,461,700"
"Jan 13, 2017",0.002459,0.00249,0.002316,0.002398,"88,948","17,021,400"
"Jan 12, 2017",0.00208,0.002512,0.002047,0.002475,"196,679","14,396,500"
"Jan 11, 2017",0.002355,0.002381,0.002059,0.002089,"168,734","16,303,000"
"Jan 10, 2017",0.002346,0.002378,0.002323,0.002355,"24,044","16,235,200"
"Jan 09, 2017",0.002357,0.002381,0.002309,0.002347,"36,858","16,313,100"
"Jan 08, 2017",0.002396,0.002436,0.002332,0.002355,"26,202","16,586,000"
"Jan 07, 2017",0.002497,0.002512,0.002264,0.002396,"74,459","17,286,000"
"Jan 06, 2017",0.002606,0.002671,0.002296,0.002494,"121,804","18,034,100"
"Jan 05, 2017",0.002737,0.002826,0.002387,0.002598,"208,399","18,946,300"
"Jan 04, 2017",0.002553,0.002787,0.002541,0.002735,"85,385","17,673,500"
"Jan 03, 2017",0.002499,0.002561,0.002449,0.002554,"39,944","17,295,800"
"Jan 02, 2017",0.002475,0.002537,0.002425,0.002477,"46,380","17,129,800"
"Jan 01, 2017",0.002464,0.002575,0.002432,0.002481,"39,325","17,052,000"
"Dec 31, 2016",0.002545,0.002545,0.002426,0.002469,"43,346","17,612,200"
"Dec 30, 2016",0.002559,0.00258,0.002479,0.002544,"55,768","17,714,100"
"Dec 29, 2016",0.00251,0.002603,0.002309,0.002559,"144,014","17,370,800"
"Dec 28, 2016",0.002552,0.002553,0.002406,0.002509,"66,923","17,665,800"
"Dec 27, 2016",0.002658,0.002747,0.002432,0.002543,"126,849","18,400,800"
"Dec 26, 2016",0.002578,0.002696,0.002569,0.002657,"23,143","17,843,400"
"Dec 25, 2016",0.002692,0.00272,0.002559,0.002578,"29,175","18,631,500"
"Dec 24, 2016",0.002579,0.00276,0.002564,0.002691,"53,322","17,850,900"
"Dec 23, 2016",0.002757,0.002857,0.002477,0.002646,"176,957","19,080,200"
"Dec 22, 2016",0.002824,0.002873,0.002446,0.002751,"195,628","19,549,800"
"Dec 21, 2016",0.002842,0.002947,0.002765,0.00281,"123,212","19,669,400"
"Dec 20, 2016",0.002867,0.00304,0.002835,0.002836,"130,279","19,847,400"
"Dec 19, 2016",0.002901,0.002937,0.002785,0.002868,"125,139","20,078,900"
"Dec 18, 2016",0.002772,0.002958,0.002759,0.0029,"142,791","19,186,100"
"Dec 17, 2016",0.003129,0.003139,0.002749,0.002772,"350,471","21,660,900"
"Dec 16, 2016",0.002821,0.003149,0.002752,0.003123,"1,241,390","19,528,800"
"Dec 15, 2016",0.002151,0.003013,0.0021,0.002802,"673,328","14,887,800"
"Dec 14, 2016",0.002163,0.002217,0.002104,0.00215,"83,790","14,973,400"
"Dec 13, 2016",0.002265,0.002301,0.002088,0.002158,"207,838","15,676,100"
"Dec 12, 2016",0.002353,0.002418,0.002214,0.002272,"230,324","16,124,600"
"Dec 11, 2016",0.002204,0.002418,0.002136,0.002353,"306,783","15,102,000"
"Dec 10, 2016",0.002587,0.002587,0.002199,0.002233,"481,548","17,721,400"
"Dec 09, 2016",0.002444,0.002615,0.002327,0.002545,"519,467","16,742,000"
"Dec 08, 2016",0.002749,0.00291,0.00231,0.002421,"1,531,460","18,831,300"
"Dec 07, 2016",0.002653,0.003141,0.001993,0.002767,"2,369,690","18,174,700"
"Dec 06, 2016",0.001542,0.002824,0.001458,0.002666,"856,036","10,563,300"
"Dec 05, 2016",0.001532,0.001557,0.001512,0.001542,"17,747","10,492,900"
"Dec 04, 2016",0.001592,0.001597,0.001532,0.001532,"8,556","10,904,800"
"Dec 03, 2016",0.001529,0.001606,0.001513,0.001592,"29,495","10,476,300"
"Dec 02, 2016",0.00162,0.001621,0.001487,0.001529,"29,715","11,102,000"
"Dec 01, 2016",0.001629,0.001672,0.001543,0.001619,"60,747","11,164,200"
"Nov 30, 2016",0.001666,0.001688,0.001613,0.001629,"15,505","11,417,200"
"Nov 29, 2016",0.001655,0.001691,0.001636,0.001667,"9,853","11,340,900"
"Nov 28, 2016",0.001665,0.001694,0.001653,0.001655,"13,301","11,405,800"
"Nov 27, 2016",0.001649,0.001688,0.001642,0.001665,"7,384","11,294,900"
"Nov 26, 2016",0.001717,0.001717,0.001605,0.001649,"31,598","11,766,800"
"Nov 25, 2016",0.001691,0.001729,0.001672,0.001722,"13,354","11,583,900"
"Nov 24, 2016",0.001733,0.001741,0.001687,0.001691,"35,768","11,873,200"
"Nov 23, 2016",0.001727,0.001753,0.001719,0.001733,"21,588","11,831,700"
"Nov 22, 2016",0.001755,0.001797,0.001712,0.001735,"32,403","12,022,900"
"Nov 21, 2016",0.00176,0.001798,0.001745,0.001755,"4,925","12,055,600"
"Nov 20, 2016",0.001797,0.001806,0.001753,0.00176,"17,977","12,308,700"
"Nov 19, 2016",0.001806,0.001829,0.001756,0.001796,"9,237","12,374,800"
"Nov 18, 2016",0.001812,0.001832,0.001757,0.001807,"21,364","12,414,400"
"Nov 17, 2016",0.001775,0.00186,0.001734,0.00182,"74,554","12,159,800"
"Nov 16, 2016",0.001852,0.001868,0.001756,0.001772,"43,749","12,687,400"
"Nov 15, 2016",0.001883,0.001884,0.001814,0.001853,"26,787","12,903,900"
"Nov 14, 2016",0.001895,0.001915,0.001867,0.00188,"32,401","12,986,100"
"Nov 13, 2016",0.001899,0.001931,0.001878,0.001896,"30,930","13,010,000"
"Nov 12, 2016",0.001913,0.001924,0.001876,0.001899,"24,842","13,105,300"
"Nov 11, 2016",0.001948,0.001992,0.001897,0.001913,"38,438","13,347,300"
"Nov 10, 2016",0.001968,0.002003,0.001928,0.001948,"36,825","13,486,300"
